

Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
08/12/2026,YOU BOUGHT GLOBAL-E ONLINE LTD COM NPV (GLBE) (Cash),GLBE,GLOBAL-E ONLINE LTD COM NPV,Cash,40.01,5,"","","","-200.05",6387.41,08/13/2026
08/12/2026,YOU BOUGHT GLOBAL-E ONLINE LTD COM NPV (GLBE) (Cash),GLBE,GLOBAL-E ONLINE LTD COM NPV,Cash,40.01,0.503,"","","","-20.13",6587.46,08/13/2026
08/12/2026,YOU SOLD GLOBAL-E ONLINE LTD COM NPV (GLBE) (Cash),GLBE,GLOBAL-E ONLINE LTD COM NPV,Cash,43.52,"-0.11","","","",4.79,6607.59,08/13/2026
08/12/2026,YOU SOLD GLOBAL-E ONLINE LTD COM NPV (GLBE) (Cash),GLBE,GLOBAL-E ONLINE LTD COM NPV,Cash,43.52,"-3","","","",130.56,6602.8,08/13/2026

The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was
exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC (FBS), 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC (NFS). Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

Date downloaded 09/11/2026 06:51 am
